Date,Open
2020-06-22,648107.3125
2020-06-23,665338.1875
2020-06-24,662300.8125
2020-06-25,647039.125
2020-06-26,639873.625
2020-06-27,639726.1875
2020-06-28,631397.0625
2020-06-29,637602.9375
2020-06-30,644376.1875
2020-07-01,651062.4375
2020-07-02,652147.0
2020-07-03,643274.125
2020-07-04,649085.75
2020-07-05,652076.5
2020-07-06,647493.9375
2020-07-07,671484.8125
2020-07-08,661082.0
2020-07-09,671640.875
2020-07-10,656360.8125
2020-07-11,656221.625
2020-07-12,653642.9375
2020-07-13,656199.875
2020-07-14,654161.1875
2020-07-15,656110.9375
2020-07-16,652989.0625
2020-07-17,653686.1875
2020-07-18,657756.9375
2020-07-19,658247.25
2020-07-20,660196.4375
2020-07-21,653527.3125
2020-07-22,663118.1875
2020-07-23,677998.125
2020-07-24,683899.625
2020-07-25,683695.875
2020-07-26,693783.375
2020-07-27,710649.875
2020-07-28,788576.0625
2020-07-29,791303.6875
2020-07-30,804857.75
2020-07-31,815007.3125
2020-08-01,842286.0
2020-08-02,874734.5
2020-08-03,821545.9375
2020-08-04,821779.1875
2020-08-05,822628.375
2020-08-06,855971.0625
2020-08-07,862183.25
2020-08-08,855406.4375
2020-08-09,865193.4375
2020-08-10,860091.4375
2020-08-11,874015.1875
2020-08-12,833674.875
2020-08-13,855376.125
2020-08-14,858808.4375
2020-08-15,857274.25
2020-08-16,864412.125
2020-08-17,868415.125
2020-08-18,902538.375
2020-08-19,876305.875
2020-08-20,861932.125
2020-08-21,877681.625
2020-08-22,866835.875
2020-08-23,873885.375
2020-08-24,872035.75
2020-08-25,878725.375
2020-08-26,856446.625
2020-08-27,868567.0
2020-08-28,849613.5
2020-08-29,855021.3125
2020-08-30,852625.375
2020-08-31,868719.6875
2020-09-01,862493.0
2020-09-02,880546.375
2020-09-03,861217.8125
2020-09-04,770654.4375
2020-09-05,792168.5625
2020-09-06,766147.5625
2020-09-07,774696.8125
2020-09-08,785506.125
2020-09-09,772952.0
2020-09-10,771847.6875
2020-09-11,779528.0
2020-09-12,779646.625
2020-09-13,782832.4375
2020-09-14,773622.1875
2020-09-15,803408.125
2020-09-16,812378.25
2020-09-17,821842.8125
2020-09-18,821341.625
2020-09-19,827685.0625
2020-09-20,839957.3125
2020-09-21,826499.9375
2020-09-22,798353.875
2020-09-23,801265.3125
2020-09-24,787471.6875
2020-09-25,829267.25
2020-09-26,835827.125
2020-09-27,839837.4375
2020-09-28,842071.6875
2020-09-29,848177.5
2020-09-30,856662.5625
2020-10-01,838797.75
2020-10-02,820375.875
2020-10-03,826894.625
2020-10-04,824966.375
2020-10-05,834637.625
2020-10-06,843670.9375
2020-10-07,831505.5625
2020-10-08,833363.25
2020-10-09,844897.0625
2020-10-10,848968.375
2020-10-11,867157.25
2020-10-12,875781.5625
2020-10-13,889657.9375
2020-10-14,880687.0
2020-10-15,888422.9375
2020-10-16,896711.0
2020-10-17,880901.875
2020-10-18,883536.3125
2020-10-19,895322.5625
2020-10-20,911760.1875
2020-10-21,921084.625
2020-10-22,982068.5
2020-10-23,993274.25
2020-10-24,985609.625
2020-10-25,999061.1875
2020-10-26,992933.75
2020-10-27,1000053.375
2020-10-28,1055765.75
2020-10-29,1049587.25
2020-10-30,1059889.375
2020-10-31,1075215.375
2020-11-01,1093825.125
2020-11-02,1091604.375
2020-11-03,1091921.125
2020-11-04,1103273.0
2020-11-05,1096759.375
2020-11-06,1198427.0
2020-11-07,1205292.625
2020-11-08,1148602.75
2020-11-09,1197983.25
2020-11-10,1169838.375
2020-11-11,1169714.75
2020-11-12,1210295.375
2020-11-13,1255068.125
2020-11-14,1261366.625
2020-11-15,1242067.25
2020-11-16,1235727.0
2020-11-17,1273306.75
2020-11-18,1345348.75
2020-11-19,1351428.875
2020-11-20,1357665.375
2020-11-21,1419203.125
2020-11-22,1420797.25
2020-11-23,1399760.375
2020-11-24,1396229.625
2020-11-25,1441483.125
2020-11-26,1413747.125
2020-11-27,1298293.875
2020-11-28,1301931.5
2020-11-29,1348088.5
2020-11-30,1382365.5
2020-12-01,1500803.5
2020-12-02,1428810.25
2020-12-03,1443238.875
2020-12-04,1449263.75
2020-12-05,1385961.75
2020-12-06,1419746.125
2020-12-07,1430992.5
2020-12-08,1415976.0
2020-12-09,1344305.875
2020-12-10,1366372.625
2020-12-11,1335319.75
2020-12-12,1320454.0
2020-12-13,1375715.0
2020-12-14,1398652.375
2020-12-15,1420961.375
2020-12-16,1424079.0
2020-12-17,1563668.625
2020-12-18,1667744.75
2020-12-19,1698611.625
2020-12-20,1752133.625
2020-12-21,1723937.25
2020-12-22,1706779.75
2020-12-23,1805294.375
2020-12-24,1744293.5
2020-12-25,1757826.875
2020-12-26,1827579.75
2020-12-27,1958100.0
2020-12-28,1944771.125
2020-12-29,2003119.625
2020-12-30,2026189.75
2020-12-31,2145152.75
2021-01-01,2143996.75
2021-01-02,2172242.0
2021-01-03,2375809.0
2021-01-04,2431581.0
2021-01-05,2382622.25
2021-01-06,2525476.75
2021-01-07,2730366.25
2021-01-08,2939077.0
2021-01-09,3021769.25
2021-01-10,2982177.25
2021-01-11,2845081.5
2021-01-12,2651761.5
2021-01-13,2491920.25
2021-01-14,2757724.5
2021-01-15,2871428.0
2021-01-16,2706479.5
2021-01-17,2658115.0
2021-01-18,2634290.75
2021-01-19,2710253.75
2021-01-20,2660714.5
2021-01-21,2612468.25
2021-01-22,2280082.0
2021-01-23,2482663.0
2021-01-24,2413315.75
2021-01-25,2430522.75
2021-01-26,2437163.5
2021-01-27,2445698.75
2021-01-28,2309982.0
2021-01-29,2615378.0
2021-01-30,2604947.75
2021-01-31,2603044.5
2021-02-01,2512138.0
2021-02-02,2554867.75
2021-02-03,2706919.0
2021-02-04,2845106.25
2021-02-05,2789277.25
2021-02-06,2847007.75
2021-02-07,2930003.25
2021-02-08,2902298.75
2021-02-09,3434214.25
2021-02-10,3434659.0
2021-02-11,3318100.0
2021-02-12,3527307.0
2021-02-13,3497812.5
2021-02-14,3470068.5
2021-02-15,3584469.25
2021-02-16,3517541.0
2021-02-17,3620479.5
2021-02-18,3845438.5
2021-02-19,3817036.0
2021-02-20,4137619.0
2021-02-21,4151036.5
2021-02-22,4260585.5
2021-02-23,4025773.0
2021-02-24,3618968.0
2021-02-25,3654810.5
2021-02-26,3526324.5
2021-02-27,3456462.75
2021-02-28,3445219.0
2021-03-01,3365542.5
2021-03-02,3685594.25
2021-03-03,3573900.5
2021-03-04,3741181.75
2021-03-05,3619893.25
2021-03-06,3635418.25
2021-03-07,3636864.25
2021-03-08,3804056.25
2021-03-09,3894775.25
2021-03-10,4061022.75
2021-03-11,4116567.5
2021-03-12,4240209.0
2021-03-13,4200975.5
2021-03-14,4485060.5
2021-03-15,4345888.5
2021-03-16,4063550.75
2021-03-17,4142625.75
2021-03-18,4339819.0
2021-03-19,4301192.0
2021-03-20,4331252.0
2021-03-21,4329592.5
2021-03-22,4271660.0
2021-03-23,4081742.5
2021-03-24,4178891.0
2021-03-25,4041563.0
2021-03-26,3935769.75
2021-03-27,4191216.0
2021-03-28,4254868.0
2021-03-29,4235379.0
2021-03-30,4371084.5
2021-03-31,4475106.5
2021-04-01,4461324.5
2021-04-02,4509203.0
2021-04-03,4540088.5
2021-04-04,4403072.0
2021-04-05,4492280.5
2021-04-06,4524824.5
2021-04-07,4488606.0
2021-04-08,4330520.5
2021-04-09,4481055.0
2021-04-10,4510322.0
2021-04-11,4632696.5
2021-04-12,4658942.0
2021-04-13,4630935.5
2021-04-14,4824851.5
2021-04-15,4796799.5
2021-04-16,4814288.5
2021-04-17,4652209.5
2021-04-18,4589603.0
2021-04-19,4269998.5
2021-04-20,4248827.0
2021-04-21,4340258.0
2021-04-22,4125944.5
2021-04-23,3908451.0
2021-04-24,3829200.75
2021-04-25,3747560.5
2021-04-26,3678046.75
2021-04-27,4052824.0
2021-04-28,4117527.5
2021-04-29,4081354.25
2021-04-30,4005079.0
2021-05-01,4345418.0
2021-05-02,4353790.0
2021-05-03,4259684.5
2021-05-04,4284964.5
2021-05-05,3982234.25
2021-05-06,4298832.5
2021-05-07,4187252.25
2021-05-08,4227996.5
2021-05-09,4340390.5
2021-05-10,4287596.0
2021-05-11,4150092.25
2021-05-12,4208354.5
2021-05-13,3712232.75
2021-05-14,3678155.25
2021-05-15,3689730.5
2021-05-16,3457428.25
2021-05-17,3434832.25
2021-05-18,3210184.0
2021-05-19,3165319.5
2021-05-20,2711197.0
2021-05-21,2984038.0
2021-05-22,2751352.5
2021-05-23,2763162.75
2021-05-24,2555612.5
2021-05-25,2850477.25
2021-05-26,2822042.0
2021-05-27,2892700.75
2021-05-28,2829315.75
2021-05-29,2612112.5
2021-05-30,2533293.25
2021-05-31,2611268.0
2021-06-01,2738610.0
2021-06-02,2699294.0
2021-06-03,2751528.5
2021-06-04,2874492.5
2021-06-05,2687228.25
2021-06-06,2589478.0
2021-06-07,2614286.5
2021-06-08,2446240.75
2021-06-09,2415315.75
2021-06-10,2704645.5
2021-06-11,2633911.0
2021-06-12,2686586.0
2021-06-13,2558203.5
2021-06-14,2813057.25
2021-06-15,2911924.5
2021-06-16,2901963.0
2021-06-17,2783602.75
2021-06-18,2759324.25
2021-06-19,2610195.5
2021-06-20,2588982.25
2021-06-21,2595851.5
2021-06-22,2312354.75
2021-06-23,2370298.0
2021-06-24,2447587.75
2021-06-25,2506962.25
2021-06-26,2281482.25
2021-06-27,2331514.25
2021-06-28,2505393.25
2021-06-29,2490135.25
2021-06-30,2612601.0
2021-07-01,2560762.5
2021-07-02,2465976.0
2021-07-03,2478008.25
2021-07-04,2537380.75
2021-07-05,2584574.75
2021-07-06,2477474.0
2021-07-07,2550970.0
2021-07-08,2532712.5
2021-07-09,2456301.5
2021-07-10,2516100.75
2021-07-11,2493614.75
2021-07-12,2544631.5
2021-07-13,2464597.75
2021-07-14,2433659.25
2021-07-15,2434603.75
2021-07-16,2369129.25
2021-07-17,2325762.0
2021-07-18,2335878.75
2021-07-19,2356190.25
2021-07-20,2303462.75
2021-07-21,2216316.25
2021-07-22,2377572.75
2021-07-23,2380629.25
2021-07-24,2481508.25
2021-07-25,2532962.0
2021-07-26,2608227.5
2021-07-27,2747810.5
2021-07-28,2913127.0
2021-07-29,2938613.75
2021-07-30,2929511.5
2021-07-31,3086634.25
2021-08-01,3032835.75
2021-08-02,2918051.0
2021-08-03,2859651.25
2021-08-04,2788598.75
2021-08-05,2909835.0
2021-08-06,2989579.25
2021-08-07,3129574.0
2021-08-08,3256827.0
2021-08-09,3220384.0
2021-08-10,3408806.5
2021-08-11,3372098.0
2021-08-12,3347006.5
2021-08-13,3269610.5
2021-08-14,3505212.0
2021-08-15,3452864.0
2021-08-16,3443840.75
2021-08-17,3367707.25
2021-08-18,3290316.75
2021-08-19,3305463.25
2021-08-20,3471999.75
2021-08-21,3663960.75
2021-08-22,3629943.25
2021-08-23,3658926.25
2021-08-24,3673338.0
2021-08-25,3522104.5
2021-08-26,3617816.0
2021-08-27,3484382.75
2021-08-28,3594498.25
2021-08-29,3582680.5
2021-08-30,3586246.0
2021-08-31,3454008.5
2021-09-01,3452771.5
2021-09-02,3563768.5
2021-09-03,3600580.5
2021-09-04,3642119.25
2021-09-05,3636914.25
2021-09-06,3769182.25
2021-09-07,3844383.5
2021-09-08,3437073.5
2021-09-09,3354405.25
2021-09-10,3380989.75
2021-09-11,3283866.5
2021-09-12,3308515.0
2021-09-13,3368214.75
2021-09-14,3267651.5
2021-09-15,3434136.5
2021-09-16,3480757.25
2021-09-17,3463717.75
2021-09-18,3445280.5
2021-09-19,3517819.75
2021-09-20,3442686.25
2021-09-21,3156883.0
2021-09-22,2970975.5
2021-09-23,3177762.75
2021-09-24,3264175.0
2021-09-25,3112793.5
2021-09-26,3104128.0
2021-09-27,3144504.5
2021-09-28,3064612.25
2021-09-29,2992577.75
2021-09-30,3028294.0
2021-10-01,3187672.25
2021-10-02,3498275.0
2021-10-03,3465031.75
2021-10-04,3507043.75
2021-10-05,3565917.25
2021-10-06,3723819.5
2021-10-07,4008093.5
2021-10-08,3863989.5
2021-10-09,3872864.75
2021-10-10,3946332.5
2021-10-11,3929269.75
2021-10-12,4134160.25
2021-10-13,4028130.75
2021-10-14,4131073.5
2021-10-15,4094640.75
2021-10-16,4373395.5
2021-10-17,4322152.5
2021-10-18,4374058.0
2021-10-19,4418962.5
2021-10-20,4555437.0
2021-10-21,4676529.0
2021-10-22,4428325.5
2021-10-23,4266553.0
2021-10-24,4313912.0
2021-10-25,4281698.5
2021-10-26,4402265.0
2021-10-27,4193788.0
2021-10-28,4130553.5
2021-10-29,4254496.0
2021-10-30,4415254.0
2021-10-31,4387667.5
2021-11-01,4347718.5
2021-11-02,4365877.5
2021-11-03,4531515.0
2021-11-04,4514853.5
2021-11-05,4390769.5
2021-11-06,4344965.0
2021-11-07,4379546.5
2021-11-08,4510636.5
2021-11-09,4813243.0
2021-11-10,4736246.0
2021-11-11,4631312.0
2021-11-12,4644196.0
2021-11-13,4677095.0
2021-11-14,4698764.5
2021-11-15,4775746.0
2021-11-16,4620978.0
2021-11-17,4398161.0
2021-11-18,4381765.5
2021-11-19,4159732.75
2021-11-20,4272533.5
2021-11-21,4391297.5
2021-11-22,4314016.0
2021-11-23,4223145.5
2021-11-24,4277517.0
2021-11-25,4285577.0
2021-11-26,4396273.5
2021-11-27,4060056.0
2021-11-28,4141398.0
2021-11-29,4330195.0
2021-11-30,4306851.5
2021-12-01,4217677.0
2021-12-02,4250163.5
2021-12-03,4162154.25
2021-12-04,3974412.25
2021-12-05,3639584.0
2021-12-06,3652688.25
2021-12-07,3762438.5
2021-12-08,3750687.75
2021-12-09,3711158.5
2021-12-10,3510768.5
2021-12-11,3471823.75
2021-12-12,3625360.75
2021-12-13,3679657.75
2021-12-14,3433055.25
2021-12-15,3571799.75
2021-12-16,3600849.25
2021-12-17,3516616.5
2021-12-18,3428262.5
2021-12-19,3475334.0
2021-12-20,3461803.25
2021-12-21,3474188.0
2021-12-22,3616676.5
2021-12-23,3581150.25
2021-12-24,3725800.75
2021-12-25,3746100.5
2021-12-26,3714703.5
2021-12-27,3742048.25
2021-12-28,3719597.5
2021-12-29,3509998.25
2021-12-30,3440769.75
2021-12-31,3517255.0
2022-01-01,3463729.5
2022-01-02,3566132.75
2022-01-03,3550449.25
2022-01-04,3456854.5
2022-01-05,3456157.5
2022-01-06,3341326.75
2022-01-07,3295608.0
2022-01-08,3135812.5
2022-01-09,3148885.25
2022-01-10,3166041.5
2022-01-11,3131904.75
2022-01-12,3183809.25
2022-01-13,3278409.25
2022-01-14,3251678.5
2022-01-15,3285877.75
2022-01-16,3291224.75
2022-01-17,3289354.75
2022-01-18,3219117.5
2022-01-19,3256169.5
2022-01-20,3187336.0
2022-01-21,3124730.25
2022-01-22,2829841.5
2022-01-23,2719335.25
2022-01-24,2812926.0
2022-01-25,2884311.75
2022-01-26,2910618.0
2022-01-27,2919151.75
2022-01-28,2900010.0
2022-01-29,2954236.5
2022-01-30,2983262.5
2022-01-31,2952424.5
2022-02-01,2976287.5
2022-02-02,2972673.5
2022-02-03,2815489.75
2022-02-04,2839931.25
2022-02-05,3143409.25
2022-02-06,3138837.5
2022-02-07,3215105.25
2022-02-08,3308930.0
2022-02-09,3310361.75
2022-02-10,3314785.0
2022-02-11,3270584.0
2022-02-12,3256984.75
2022-02-13,3243489.5
2022-02-14,3256414.25
2022-02-15,3258737.5
2022-02-16,3366016.5
2022-02-17,3298334.0
2022-02-18,3088596.5
2022-02-19,3099415.0
2022-02-20,3106545.0
2022-02-21,2973560.75
2022-02-22,2981015.0
2022-02-23,3018584.0
2022-02-24,3027086.5
2022-02-25,3256451.75
2022-02-26,3288523.0
2022-02-27,3278930.25
2022-02-28,3152786.5
2022-03-01,4535790.0
2022-03-02,4813444.5
2022-03-03,4513314.0
2022-03-04,4649166.5
2022-03-05,4087098.25
2022-03-06,4113798.25
2022-03-07,4306533.5
2022-03-08,5429882.0
2022-03-09,5036566.0
2022-03-10,5823902.0
2022-03-11,5265236.0
2022-03-12,5198458.0
2022-03-13,5210553.0
2022-03-14,5023467.5
2022-03-15,4759710.0
2022-03-16,4260534.0
2022-03-17,4155229.75
2022-03-18,4222437.0
2022-03-19,4492928.5
2022-03-20,4535580.0
2022-03-21,5245683.5
2022-03-22,4380553.5
2022-03-23,4490623.5
2022-03-24,4149283.5
2022-03-25,4495375.5
2022-03-26,4523685.5
2022-03-27,4539546.5
2022-03-28,4723154.0
2022-03-29,4615847.0
2022-03-30,4152479.0
2022-03-31,3929689.25
2022-04-01,3724052.5
2022-04-02,3968981.25
2022-04-03,3932420.25
2022-04-04,3913013.75
2022-04-05,3904802.5
2022-04-06,3825726.5
2022-04-07,3548415.75
2022-04-08,3447782.0
2022-04-09,3418509.75
2022-04-10,3458854.75
2022-04-11,3592363.75
2022-04-12,3301065.0
2022-04-13,3425550.25
2022-04-14,3392630.75
2022-04-15,3299993.5
2022-04-16,3274599.75
2022-04-17,3263735.5
2022-04-18,3207487.0
2022-04-19,3312185.5
2022-04-20,3361640.75
2022-04-21,3424010.0
2022-04-22,3277529.5
2022-04-23,3074783.5
2022-04-24,3054639.0
2022-04-25,3054192.75
2022-04-26,3039698.75
2022-04-27,2830432.0
2022-04-28,2898960.25
2022-04-29,2891974.0
2022-04-30,2754531.5
2022-05-01,2690844.75
2022-05-02,2821935.25
2022-05-03,2723937.5
2022-05-04,2538550.0
2022-05-05,2659615.25
2022-05-06,2370856.75
2022-05-07,2486932.5
2022-05-08,2449702.75
2022-05-09,2350140.75
2022-05-10,2115371.5
2022-05-11,2167255.75
2022-05-12,1931527.125
2022-05-13,1890638.125
2022-05-14,1896245.375
2022-05-15,1948883.5
2022-05-16,2081741.125
2022-05-17,1929858.25
2022-05-18,1977591.125
2022-05-19,1845282.875
2022-05-20,1883078.25
2022-05-21,1810391.375
2022-05-22,1824813.375
2022-05-23,1894337.0
2022-05-24,1704598.5
2022-05-25,1693932.5
2022-05-26,1784237.0
2022-05-27,1779200.875
2022-05-28,1910790.625
2022-05-29,1922567.5
2022-05-30,1957984.0
2022-05-31,2026358.75
2022-06-01,1994982.75
2022-06-02,1891975.25
2022-06-03,1934705.5
2022-06-04,1882181.125
2022-06-05,1890353.25
2022-06-06,1891825.5
2022-06-07,1925440.625
2022-06-08,1923603.75
2022-06-09,1842829.625
2022-06-10,1746399.125
2022-06-11,1676000.75
2022-06-12,1635020.75
2022-06-13,1540750.0
2022-06-14,1298681.25
2022-06-15,1295734.0
2022-06-16,1292493.5
2022-06-17,1169628.625
2022-06-18,1177219.875
2022-06-19,1093125.0
2022-06-20,1166403.875
2022-06-21,1127537.75
2022-06-22,1116258.5
2022-06-23,1099263.25
2022-06-24,1149113.375
2022-06-25,1150859.625
2022-06-26,1165107.875
2022-06-27,1122907.875
2022-06-28,1101363.25
2022-06-29,1090110.75
2022-06-30,1055688.5
2022-07-01,1087648.25
2022-07-02,1094812.625
2022-07-03,1092952.875
2022-07-04,1096089.375
2022-07-05,1152845.125
2022-07-06,1202086.75
2022-07-07,1232868.875
2022-07-08,1364763.625
2022-07-09,1411591.625
2022-07-10,1403418.125
2022-07-11,1353577.25
2022-07-12,1248152.75
2022-07-13,1129120.0
2022-07-14,1181865.375
2022-07-15,1198900.625
2022-07-16,1208376.0
2022-07-17,1229310.25
2022-07-18,1205348.75
2022-07-19,1297518.25
2022-07-20,1321715.25
2022-07-21,1277826.0
2022-07-22,1343497.625
2022-07-23,1319843.25
2022-07-24,1305807.625
2022-07-25,1314040.75
2022-07-26,1249625.625
2022-07-27,1277305.75
2022-07-28,1361685.0
2022-07-29,1490325.5
2022-07-30,1481352.0
2022-07-31,1472341.375
2022-08-01,1452710.75
2022-08-02,1468433.75
2022-08-03,1397837.875
2022-08-04,1414990.0
2022-08-05,1391550.375
2022-08-06,1409713.375
2022-08-07,1389866.125
2022-08-08,1402940.875
2022-08-09,1470358.25
2022-08-10,1400776.5
2022-08-11,1472823.375
2022-08-12,1452405.5
2022-08-13,1500734.625
2022-08-14,1502387.125
2022-08-15,1513815.25
2022-08-16,1483757.375
2022-08-17,1468701.0
2022-08-18,1412132.875
2022-08-19,1392798.875
2022-08-20,1241934.25
2022-08-21,1259043.5
2022-08-22,1281122.25
2022-08-23,1287251.5
2022-08-24,1296969.0
2022-08-25,1279983.375
2022-08-26,1303863.75
2022-08-27,1221827.5
2022-08-28,1208474.375
2022-08-29,1182793.75
2022-08-30,1253439.25
2022-08-31,1205299.5
2022-09-01,1205536.375
2022-09-02,1211790.75
2022-09-03,1203674.625
2022-09-04,1195402.125
2022-09-05,1203524.875
2022-09-06,1209079.375
2022-09-07,1154279.0
2022-09-08,1172830.375
2022-09-09,1188680.75
2022-09-10,1299397.75
2022-09-11,1317732.5
2022-09-12,1354538.5
2022-09-13,1356271.0
2022-09-14,1200981.125
2022-09-15,1208970.875
2022-09-16,1174851.25
2022-09-17,1196510.625
2022-09-18,1217697.75
2022-09-19,1249973.5
2022-09-20,1174201.375
2022-09-21,1159924.75
2022-09-22,1141734.25
2022-09-23,1162802.875
2022-09-24,1116813.5
2022-09-25,1095939.125
2022-09-26,1076523.375
2022-09-27,1117267.5
2022-09-28,1125262.125
2022-09-29,1135555.75
2022-09-30,1142596.875
2022-10-01,1169752.5
2022-10-02,1162573.375
2022-10-03,1147405.125
2022-10-04,1138658.625
2022-10-05,1200326.5
2022-10-06,1236373.625
2022-10-07,1207931.25
2022-10-08,1218715.625
2022-10-09,1210681.875
2022-10-10,1251765.875
2022-10-11,1221259.625
2022-10-12,1222417.75
2022-10-13,1220777.75
2022-10-14,1240480.375
2022-10-15,1201967.75
2022-10-16,1194667.5
2022-10-17,1207175.5
2022-10-18,1213106.5
2022-10-19,1204572.125
2022-10-20,1186712.75
2022-10-21,1174630.0
2022-10-22,1181977.25
2022-10-23,1184156.875
2022-10-24,1206353.0
2022-10-25,1199385.75
2022-10-26,1245720.625
2022-10-27,1272853.5
2022-10-28,1244158.875
2022-10-29,1267113.75
2022-10-30,1280826.375
2022-10-31,1268662.875
2022-11-01,1267096.875
2022-11-02,1264820.875
2022-11-03,1249076.625
2022-11-04,1260016.875
2022-11-05,1310979.625
2022-11-06,1319673.625
2022-11-07,1297326.625
2022-11-08,1271063.5
2022-11-09,1130705.875
2022-11-10,979196.75
2022-11-11,1068182.625
2022-11-12,1031582.75
2022-11-13,1017223.125
2022-11-14,990115.25
2022-11-15,1019898.125
2022-11-16,1025722.125
2022-11-17,1009186.0
2022-11-18,1007949.9375
2022-11-19,1015964.9375
2022-11-20,1016981.1875
2022-11-21,991320.9375
2022-11-22,957354.375
2022-11-23,982505.375
2022-11-24,1009505.8125
2022-11-25,1002196.0625
2022-11-26,1003684.25
2022-11-27,1000179.3125
2022-11-28,994633.5
2022-11-29,997791.875
2022-11-30,1000625.0625
2022-12-01,1047677.375
2022-12-02,1038737.9375
2022-12-03,1068131.0
2022-12-04,1056760.5
2022-12-05,1037154.4375
2022-12-06,1062225.5
2022-12-07,1083474.75
2022-12-08,1053800.875
2022-12-09,1090364.125
2022-12-10,1071145.875
2022-12-11,1070864.0
2022-12-12,1072190.0
2022-12-13,1088307.375
2022-12-14,1124093.375
2022-12-15,1153433.5
2022-12-16,1122618.125
2022-12-17,1079972.875
2022-12-18,1089615.125
2022-12-19,1087242.625
2022-12-20,1126260.75
2022-12-21,1187543.0
2022-12-22,1218071.25
2022-12-23,1148623.25
2022-12-24,1161092.875
2022-12-25,1183537.25
2022-12-26,1180220.625
2022-12-27,1156687.5
2022-12-28,1178549.625
2022-12-29,1204181.625
2022-12-30,1231458.25
2022-12-31,1223855.25
2023-01-01,1220408.625
2023-01-02,1225300.125
2023-01-03,1184866.875
2023-01-04,1218422.625
2023-01-05,1222876.875
2023-01-06,1214752.75
2023-01-07,1229028.375
2023-01-08,1229175.375
2023-01-09,1239360.875
2023-01-10,1202044.875
2023-01-11,1215575.25
2023-01-12,1252914.125
2023-01-13,1279028.75
2023-01-14,1373826.875
2023-01-15,1447446.25
2023-01-16,1378282.0
2023-01-17,1455884.25
2023-01-18,1455291.875
2023-01-19,1422258.375
2023-01-20,1463245.875
2023-01-21,1555081.875
2023-01-22,1561977.625
2023-01-23,1550757.125
2023-01-24,1581353.625
2023-01-25,1563829.875
2023-01-26,1599789.375
2023-01-27,1600466.75
2023-01-28,1609750.75
2023-01-29,1606367.0
2023-01-30,1681463.125
2023-01-31,1597258.5
2023-02-01,1633184.375
2023-02-02,1658798.875
2023-02-03,1644668.0
2023-02-04,1656454.625
2023-02-05,1648339.875
2023-02-06,1621668.875
2023-02-07,1626681.0
2023-02-08,1670003.125
2023-02-09,1680987.75
2023-02-10,1593660.25
2023-02-11,1597992.5
2023-02-12,1598750.125
2023-02-13,1592755.375
2023-02-14,1615504.125
2023-02-15,1635374.0
2023-02-16,1810954.0
2023-02-17,1764863.875
2023-02-18,1817831.625
2023-02-19,1823836.25
2023-02-20,1801378.5
2023-02-21,1862478.75
2023-02-22,1830518.25
2023-02-23,1812038.875
2023-02-24,1805646.875
2023-02-25,1763557.625
2023-02-26,1761623.25
2023-02-27,1791064.5
2023-02-28,1761935.5
2023-03-01,1737405.875
2023-03-02,1779793.0
2023-03-03,1773159.625
2023-03-04,1686164.25
2023-03-05,1685502.125
2023-03-06,1691735.75
2023-03-07,1691095.375
2023-03-08,1679247.375
2023-03-09,1651717.0
2023-03-10,1651717.0
2023-03-11,1545296.0
2023-03-12,1538316.375
2023-03-13,1571856.0
2023-03-14,1688491.125
2023-03-15,1815737.5
2023-03-16,1869957.125
2023-03-17,1854905.375
2023-03-18,1916994.875
2023-03-19,2112406.75
2023-03-20,2076174.25
2023-03-21,2158498.5
2023-03-22,2145108.5
2023-03-23,2168193.25
2023-03-24,2100150.5
2023-03-25,2152288.0
2023-03-26,2124221.5
2023-03-27,2124854.25
2023-03-28,2163381.75
2023-03-29,2076615.25
2023-03-30,2087827.875
